player_name,team_name,match_no,goals,assists,xg,BCM,dribbles,Chances_Created
Zeki Celik,Türkiye,8,0,0,0.1,1,0,0
Zeki Celik,Türkiye,60,0,0,0.0,0,0,0
Zidane Iqbal,Iraq,18,0,0,0.0,0,2,0
Zidane Iqbal,Iraq,42,0,0,0.0,0,1,1
Zidane Iqbal,Iraq,62,0,0,0.0,0,3,0
Zineddine Belaid,Algeria,44,0,0,0.0,0,0,1
Zineddine Belaid,Algeria,71,0,0,0.0,0,0,0
Zion Suzuki,Japan,10,0,0,0.0,0,0,0
Zion Suzuki,Japan,36,0,0,0.0,0,0,0
Zion Suzuki,Japan,57,0,0,0.0,0,0,0
Zizo,Egypt,14,0,0,0.02,0,0,0
Zizo,Egypt,40,0,0,0.12,1,1,0
Zizo,Egypt,65,0,0,0.08,0,0,1
